PS Name,Year,FIR Number, No of Person Arrested,Status of the case
Mangalore Rural,2015,38,1,UNDER INVESTIGATION
Mangalore Rural,2015,39,2,UNDER INVESTIGATION
Mangalore Rural,2015,40,2,UNDER INVESTIGATION
Mangalore Rural,2015,41,0,UNDER INVESTIGATION
Mangalore Rural,2015,42,1,UNDER INVESTIGATION
Mangalore Rural,2015,43,3,UNDER INVESTIGATION
Mangalore Rural,2015,44,1,UNDER INVESTIGATION
Mangalore Rural,2015,45,2,UNDER INVESTIGATION
Mangalore Rural,2015,46,0,UNDER INVESTIGATION
Mangalore Rural,2015,47,0,TRANSFERD TO BAJPA PS
Mangalore Rural,2015,48,0,UNDER INVESTIGATION
Mangalore Rural,2015,49,2,UNDER INVESTIGATION
Mangalore Rural,2015,50,1,UNDER INVESTIGATION
Mangalore Rural,2015,51,1,UNDER INVESTIGATION
Mangalore Rural,2015,52,1,UNDER INVESTIGATION
Mangalore Rural,2015,53,0,UNDER INVESTIGATION
Mangalore Rural,2015,54,1,UNDER INVESTIGATION
Mangalore Rural,2015,55,2,UNDER INVESTIGATION
Mangalore Rural,2015,56,1,UNDER INVESTIGATION
Mangalore Rural,2015,57,1,UNDER INVESTIGATION
Mangalore Rural,2015,58,0,UNDER INVESTIGATION
Mangalore Rural,2015,59,1,UNDER INVESTIGATION
Mangalore Rural,2015,60,2,UNDER INVESTIGATION
Mangalore Rural,2015,61,1,UNDER INVESTIGATION
Mangalore Rural,2015,62,3,UNDER INVESTIGATION
Mangalore Rural,2015,63,0,TRACED
Mangalore Rural,2015,64,0,UNDER INVESTIGATION
Mangalore Rural,2015,65,1,UNDER INVESTIGATION
Mangalore Rural,2015,66,0,UNDER INVESTIGATION
Mangalore Rural,2015,67,6,UNDER INVESTIGATION
Mangalore Rural,2015,68,0,UNDER INVESTIGATION
Mangalore Rural,2015,69,0,UNDER INVESTIGATION
Mangalore Rural,2015,70,1,UNDER INVESTIGATION
Mangalore Rural,2015,71,0,UNDER INVESTIGATION
Mangalore Rural,2015,72,0,UNDER INVESTIGATION
Mangalore Rural,2015,73,1,UNDER INVESTIGATION
Mangalore Rural,2015,74,0,UNDER INVESTIGATION
Mangalore Rural,2015,75,0,UNDER INVESTIGATION
Mangalore Rural,2015,76,2,UNDER INVESTIGATION
Mangalore Rural,2015,77,0,UNDER INVESTIGATION
Mangalore Rural,2015,78,1,UNDER INVESTIGATION
Mangalore Rural,2015,79,0,TRACED
Mangalore Rural,2015,80,1,UNDER INVESTIGATION
Mangalore Rural,2015,81,0,UNDER INVESTIGATION
Mangalore Rural,2015,82,0,UNDER INVESTIGATION
Mangalore Rural,2015,83,2,UNDER INVESTIGATION
Mangalore Rural,2015,84,3,UNDER INVESTIGATION
Mangalore Rural,2015,85,1,UNDER INVESTIGATION
Mangalore Rural,2015,86,1,UNDER INVESTIGATION
Mangalore Rural,2015,87,1,UNDER INVESTIGATION
Mangalore Rural,2015,88,0,UNDER INVESTIGATION
Mangalore Rural,2015,89,1,UNDER INVESTIGATION
Mangalore Rural,2015,90,0,UNDER INVESTIGATION
Mangalore Rural,2015,91,0,UNDER INVESTIGATION
Mangalore Rural,2015,92,1,UNDER INVESTIGATION
Mangalore Rural,2015,93,0,UNDER INVESTIGATION
Mangalore Rural,2015,94,0,UNDER INVESTIGATION
Mangalore Rural,2015,95,1,UNDER INVESTIGATION
Mangalore Rural,2015,96,0,UNDER INVESTIGATION
Mangalore Rural,2015,97,3,UNDER INVESTIGATION
Mangalore Rural,2015,98,0,UNDER INVESTIGATION
Mangalore Rural,2015,99,0,UNDER INVESTIGATION
Mangalore Rural,2015,100,0,UNDER INVESTIGATION
Mangalore Rural,2015,101,0,UNDER INVESTIGATION
Mangalore Rural,2015,102,1,UNDER INVESTIGATION
Mangalore Rural,2015,103,1,UNDER INVESTIGATION
Mangalore Rural,2015,104,1,UNDER INVESTIGATION
Mangalore Rural,2015,105,1,UNDER INVESTIGATION
Mangalore Rural,2015,106,1,UNDER INVESTIGATION
Mangalore Rural,2015,107,1,UNDER INVESTIGATION
Mangalore Rural,2015,108,0,UNDER INVESTIGATION
Mangalore Rural,2015,109,1,UNDER INVESTIGATION
Mangalore Rural,2015,110,0,UNDER INVESTIGATION
Mangalore Rural,2015,111,0,UNDER INVESTIGATION
Mangalore Rural,2015,112,0,UNDER INVESTIGATION
Mangalore Rural,2015,113,0,TRACED
Mangalore Rural,2015,114,0,UNDER INVESTIGATION
Mangalore Rural,2015,115,0,UNDER INVESTIGATION
Mangalore Rural,2015,116,1,UNDER INVESTIGATION
Mangalore Rural,2015,117,0,UNDER INVESTIGATION
Mangalore Rural,2015,118,0,UNDER INVESTIGATION
Mangalore Rural,2015,119,0,UNDER INVESTIGATION
Mangalore Rural,2015,120,1,UNDER INVESTIGATION
Mangalore Rural,2015,121,0,UNDER INVESTIGATION
Mangalore Rural,2015,122,0,UNDER INVESTIGATION
Mangalore Rural,2015,123,0,UNDER INVESTIGATION
Mangalore Rural,2015,124,1,UNDER INVESTIGATION
Mangalore Rural,2015,125,0,UNDER INVESTIGATION
Mangalore Rural,2015,126,1,UNDER INVESTIGATION
Mangalore Rural,2015,127,0,UNDER INVESTIGATION
Mangalore Rural,2015,128,0,UNDER INVESTIGATION
Mangalore Rural,2015,129,1,UNDER INVESTIGATION
Mangalore Rural,2015,130,4,UNDER INVESTIGATION
Mangalore Rural,2015,131,1,UNDER INVESTIGATION
Mangalore Rural,2015,132,1,UNDER INVESTIGATION
Mangalore Rural,2015,133,1,UNDER INVESTIGATION
Mangalore Rural,2015,134,1,UNDER INVESTIGATION
Mangalore Rural,2015,135,1,UNDER INVESTIGATION
Mangalore Rural,2015,136,1,UNDER INVESTIGATION
Mangalore Rural,2015,137,1,UNDER INVESTIGATION
Mangalore Rural,2015,138,0,UNDER INVESTIGATION
Mangalore Rural,2015,139,0,UNDER INVESTIGATION
Mangalore Rural,2015,140,0,UNDER INVESTIGATION
Mangalore Rural,2015,141,1,UNDER INVESTIGATION
Mangalore Rural,2015,142,0,UNDER INVESTIGATION
Mangalore Rural,2015,143,1,UNDER INVESTIGATION
Mangalore Rural,2015,144,2,UNDER INVESTIGATION
Mangalore Rural,2015,145,6,COURT DISPOSAL
Mangalore Rural,2015,146,1,UNDER INVESTIGATION
Mangalore Rural,2015,147,0,UNDER INVESTIGATION
Mangalore Rural,2015,148,0,UNDER INVESTIGATION
Mangalore Rural,2015,149,0,UNDER INVESTIGATION
Mangalore Rural,2015,150,0,UNDER INVESTIGATION
Mangalore Rural,2015,151,1,UNDER INVESTIGATION
Mangalore Rural,2015,152,1,UNDER INVESTIGATION
Mangalore Rural,2015,153,0,UNDER INVESTIGATION
Mangalore Rural,2015,154,0,UNDER INVESTIGATION
Mangalore Rural,2015,155,0,UNDER INVESTIGATION
Mangalore Rural,2015,156,0,UNDER INVESTIGATION
Mangalore Rural,2015,157,0,UNDER INVESTIGATION
Mangalore Rural,2015,158,0,UNDER INVESTIGATION
Mangalore Rural,2015,159,1,UNDER INVESTIGATION
Mangalore Rural,2015,160,1,UNDER INVESTIGATION
Mangalore Rural,2015,161,0,UNDER INVESTIGATION
Mangalore Rural,2015,162,0,UNDER INVESTIGATION
Mangalore Rural,2015,163,1,UNDER INVESTIGATION
Mangalore Rural,2015,164,1,UNDER INVESTIGATION
Mangalore Rural,2015,165,0,UNDER INVESTIGATION
Mangalore Rural,2015,166,1,UNDER INVESTIGATION
Mangalore Rural,2015,167,0,UNDER INVESTIGATION
Mangalore Rural,2015,168,0,UNDER INVESTIGATION
Mangalore Rural,2015,169,0,UNDER INVESTIGATION
Mangalore Rural,2015,170,0,UNDER INVESTIGATION
Mangalore Rural,2015,171,0,UNDER INVESTIGATION
Mangalore Rural,2015,172,0,UNDER INVESTIGATION
Mangalore Rural,2015,173,1,UNDER INVESTIGATION
Mangalore Rural,2015,174,0,UNDER INVESTIGATION
Mangalore Rural,2015,175,0,UNDER INVESTIGATION
Mangalore Rural,2015,176,0,UNDER INVESTIGATION
Mangalore Rural,2015,177,0,UNDER INVESTIGATION
Mangalore Rural,2015,178,1,UNDER INVESTIGATION
Mangalore Rural,2015,179,0,UNDER INVESTIGATION
Mangalore Rural,2015,180,0,UNDER INVESTIGATION
Mangalore Rural,2015,181,0,UNDER INVESTIGATION
Mangalore Rural,2015,182,0,UNDER INVESTIGATION
Mangalore Rural,2015,183,2,UNDER INVESTIGATION
Mangalore Rural,2015,184,0,UNDER INVESTIGATION
Mangalore Rural,2015,185,0,UNDER INVESTIGATION
Mangalore Rural,2015,186,0,UNDER INVESTIGATION
Mangalore Rural,2015,187,0,UNDER INVESTIGATION
Mangalore Rural,2015,188,0,UNDER INVESTIGATION
Mangalore Rural,2015,189,0,UNDER INVESTIGATION
Mangalore Rural,2015,190,0,UNDER INVESTIGATION
Mangalore Rural,2015,191,0,UNDER INVESTIGATION
Mangalore Rural,2015,192,0,UNDER INVESTIGATION
Mangalore Rural,2015,193,0,UNDER INVESTIGATION
Mangalore Rural,2015,194,0,UNDER INVESTIGATION
Mangalore Rural,2015,195,0,UNDER INVESTIGATION
Mangalore Rural,2015,196,3,UNDER INVESTIGATION
Mangalore Rural,2015,197,0,UNDER INVESTIGATION
Mangalore Rural,2015,198,0,UNDER INVESTIGATION
